tweet,label,source,label_id
A neighbor of Noia (region of Galicia Spain) has been infected with the coronavirus.,fake,sourya,0
A photo shows what COVID-19 does in the throat.,fake,sourya,0
"Face masks could be giving people Covid-19 immunity, researchers suggest",fake,sourya,0
9 states reported over 50 deaths: California: 98 Florida: 74 Illinois: 102 Indiana: 54 Massachusetts: 130 Michigan: 154 New Jersey: 204 New York: 299 Pennsylvania: 64,real,sourya,1
Image Of Cop Attacked In UP Shared With Communal Spin In West Bengal,fake,Gautamshahi,0
Union's Search for Face Masks Gets Twisted Online - FactCheck.org,fake,Gautamshahi,0
"Coronavirus vaccines will change recipients' DNA and ""the Covid-19 vaccines are designed to make us into genetically modified organisms.""",fake,sourya,0
Our total number of cases 1157. We will report the additional cases to WHO. Our combined total of confirmed and probable cases is 1507. There are no additional deaths to report.  There is no one in New Zealand receiving hospital-level care for COVID-19.,real,sourya,1
As needed we will refer people we do not make contact with to finding services. 92 of these had invalid phone numbers so have already been referred to finding services.,real,sourya,1
"Holy Qur'an was banned in China now ban
Has been lifted Chinese Muslims are allowed
to read Holy Quran",fake,sourya,0
Heard about contact tracing but not sure what it is? It’s used by health departments to prevent the spread of #COVID19. Learn more: https://t.co/J3Txu3riWr. #SlowtheSpread https://t.co/3f8aEQCTuI,real,sourya,1
"Philippines had no SARS case in 2003 because of prompt travel ban, but highest Covid-19 cases in Asia in 2020 because of late ban",fake,sourya,0
" A Facebook post shared thousands of times claims that Russian President Vladimir Putin ordered Covid-Organics, a herbal drink touted by Madagascan President Andry Rajoelina as a cure for COVID-19. The post claims that Putin urged Africans “not to follow” the World Health Organization (WHO), which has warned against untested traditional medicine.",fake,Gautamshahi,0
 Video of police strictly implementing a lockdown in Spain.,fake,Gautamshahi,0
RT @imperialcollege: From next week our #COVID19 vaccine trial will be expanding to six additional centres. The 200 additional participant…,real,sourya,1
To support countries in every situation @UNESCO @UNICEF and WHO yesterday published updated guidance on school-related public health measures in the context of #COVID19-@DrTedros https://t.co/MQciofeFj4,real,sourya,1
Coronavirus curfew: New restrictions on pubs are 'bad for controlling the virus' hospitality expert claims https://t.co/3gMDPxUzlX,real,sourya,1
No Evidence to Back COVID-19 Ibuprofen Concerns - FactCheck.org,fake,Gautamshahi,0
A video clip shows the hanging bodies of a mother and child who have committed suicide in Gujarat because they did not have food during the current COVID-19 lockdown.,fake,sourya,0
Video from Manori village people protest against corona false cases.,fake,sourya,0
Older adults &amp; people w/ severe chronic health conditions: If #COVID19 starts spreading in your community take extra measures to put distance between yourself and other people. Keep away from others who are sick avoid crowds &amp; wash your hands often. https://t.co/SlDrVXXfCz https://t.co/i84LYdvvdH,real,sourya,1
#VitaminC #Garlic #BitterGourd - Fact Checkers may have told you how the rumors about them were fake. We are telling you why these are still your best bet in #CoronavirusOutbreak . Good Diet Helps... https://t.co/ww79E4fMhW,fake,sourya,0
"No, breathing steam from boiling orange or lemon peels doesn’t cure or prevent coronavirus | Africa Check",fake,Gautamshahi,0
Testing positive for #COVID19 on a viral test means you likely are infected and could infect others. Stay home and take steps to prevent spreading the virus. If you test negative you can still get sick and should take steps to protect yourself and others: https://t.co/9u3t8AHYO8 https://t.co/Ws0BqDlc1Y,real,sourya,1
FALSE: This video claiming that Roche has developed a vaccine against COVID-19 is a hoax,fake,Gautamshahi,0
Russia says it has a vaccine for #COVID19. If it is safe and effective it would buck the historic trend for development which normally takes years not months. Here's the history of vaccine development from smallpox to SARS: https://t.co/8JazRCzJjl #coronavirusfacts,fake,sourya,0
 A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.,fake,Gautamshahi,0
 The Telangana state government is distributing Ramadan gift packs during the lockdown.,fake,Gautamshahi,0
Says 20 million Chinese converted to Islam after it???s proven that the coronavirus doesn???t affect Muslims.,fake,sourya,0
"Underrated supplement: Acetylcysteine, NAC, ACC 

It liquefies mucus. May help with colds, maybe also with Covid

Can help with prostatitis bc it liquefies prostata fluids too

There is evidence that it protects the liver &amp; kidneys

Off-label use: Depression, anxiety",fake,sourya,0
"The head of Test and Trace has said she doesn't believe ""anybody was expecting to see the really sizeable increase in demand"" for #coronavirus tests https://t.co/y49yKD5os2",real,sourya,1
"Aaj Tak’s fact-check video was clipped to falsely claim that Chinese PM said, ‘Quran is the only cure for COVID-19’ - FACTLY",fake,Gautamshahi,0
648 new cases of #COVID19Nigeria; Lagos-180 Plateau-148 FCT-44 Ondo-42 Kwara-38 Rivers-32 Oyo-29 Kaduna-21 Osun-20 Edo-17 Ogun-17 Ekiti-11 Kano-9 Benue-9 Delta-9 Abia-9 Niger-7 Gombe-3 Borno-1 Bauchi-1 Imo-1 41180 confirmed 18203 discharged 860 deaths https://t.co/YTd0E4dhEF,real,sourya,1
#CoronaVirusUpdates #IndiaFightsCorona With 598778 tests conducted in last 24 hours the cumulative testing increases to 23387171. The #COVID19 Tests Per Million has seen a sharp increase to 16947 today.,real,sourya,1
Yesterday across our managed isolation facilities 1061 tests were completed through five mobile units the DHB provided. There are further nearly 700 tests scheduled today. Testing will continue in these facilities over the weekend.⁣ ⁣,real,sourya,1
As of today the #RecoveryRate of #COVID19 patients across India is 63.02%. @MoHFW_INDIA @drharshvardhan @DrHVoffice @ICMRDELHI #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates #CoronavirusPandemic https://t.co/cj23deCaJk,real,sourya,1
Azithromycin and ivermectin are efficient medicines to cure COVID-19.,fake,sourya,0
 Coronavirus is caused by 5G.,fake,Gautamshahi,0
There are important caveats in today's data: New Jersey reported 1800+ probable deaths from previous days. That number is in our API but we will exclude it from charts here. We think we'll be able to get historical data from NJ in order to properly assign those deaths.,real,sourya,1
WEEKLY UPDATE: #COVID19 #Coronavirus ➡️Short-term forecasts of COVID-19 deaths in multiple countries 🔰Read full report here: https://t.co/zXujZqYED6 @sangeeta0312 @PNouvellet @krisparag1 @neil_ferguson https://t.co/lrcZqRsWys,real,sourya,1
#COVID19Nigeria UPDATE The Lagos State Biosafety Level-3 Laboratory has been activated for #COVID19 testing This brings the number of COVID-19 testing labs in Nigeria to 9 In progress- Maiduguri Kano Sokoto Port Harcourt Jos &amp; Kaduna #TakeResponsibility https://t.co/EmjJm5zqBt,real,sourya,1
"No, all international arrivals were not cancelled at an airport in Karachi in February 2020 | AFP Fact Check",fake,Gautamshahi,0
" In Nigeria, Ibrahim Magu, acting EFCC chairman, said corruption caused the coronavirus outbreak.",fake,Gautamshahi,0
" Indian government has started ‘Rashtriya Sikshit Berojgar Yojana’ to provide relief package of Rs 50,000 to all ration cardholders, int he midst of COVID-19 crisis",fake,Gautamshahi,0
The continuing good news is that daily reported deaths continue to fall: Only 656 today. The 7-day average held steady under 1000. https://t.co/9BT0TDiY2c,real,sourya,1
Please #TakeResponsibility by ensuring temperature checks at entry points in public spaces including: ✅Offices ✅Banks ✅Supermarkets ✅Places of worship Those with a temperature over 37.50⁰ C should be denied entry and advised to seek medical attention #TakeResponsibility https://t.co/e6RmyIwKxw,real,sourya,1
156 economies representing roughly 64% of the global population are now either committed to or eligible for the COVAX Facility with more to follow. https://t.co/6KyDZ6TWWE #COVID19 https://t.co/2TxYN3mzUY,real,sourya,1
"NEWS! Avoid Coronavirus by just being patriotic, thinking optimistically and ignoring experts, instructs Boris https://t.co/RGIZhuBt4m https://t.co/VXYfhndoUO",fake,sourya,0
Getting tested for COVID can be confusing - what's the difference between PCR Serology (Antibody) &amp; Antigen tests? Check out our latest blog post to see which test is right for you! https://t.co/Xz1Xx9OynT https://t.co/N3hafvQUJ5,real,sourya,1
Fact check: Audio clip stating 59 positive coronavirus cases in Nagpur is fake - Fact Check News,fake,Gautamshahi,0
"The logo of a COVID-19 testing facility depicts Anubis, the Egyptian God of Death.",fake,sourya,0
A Facebook post shared 25000 times features an image of a letter purportedly from a U.S. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection.,fake,sourya,0
"FALSE: Medical City, private hospitals 'raided' for PPE donations",fake,Gautamshahi,0
 U.S. Vice President Mike Pence delivered empty boxes of PPE to a hospital as a publicity stunt.,fake,Gautamshahi,0
_Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001._,fake,sourya,0
 Video of Canada PM Justin Trudeau’s wife pleading for people to take COVID-19 seriously.,fake,Gautamshahi,0
 Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.,fake,Gautamshahi,0
As at 11:25 pm 21st April breakdown of cases by states: Lagos-430 FCT-118 Kano-73 Osun-20 Ogun-20 Oyo-16 Katsina-16 Edo-15 Kwara-9 Kaduna-9 Akwa Ibom-9 Borno-9 Bauchi-8 Gombe-5 Delta-4 Ekiti-4 Ondo-3 Rivers-3 Jigawa-2 Enugu-2 Niger-2 Abia-2 Benue-1 Anambra-1 Sokoto-1,real,sourya,1
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 11 September 2020 08:00 AM) ➡️Confirmed cases: 4562414 ➡️Recovered: 3542663 (77.6%)👍 ➡️Active cases: 943480 (20.7%) ➡️Deaths: 76271 (1.7%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/EVR0Y6xi7B,real,sourya,1
 COVID-19 vaccine trial killed 7 children in Senegal.,fake,Gautamshahi,0
Our total number of confirmed cases is 1197 which is the number we report to the World Health Organization. There is no one in New Zealand receiving hospital-level care for COVID-19.,real,sourya,1
"Coronavirus doesn’t have own pH level, alkaline food won’t ‘beat’ it | Africa Check",fake,Gautamshahi,0
"*THE LOGIC BEHIND JANTA CURFEW* . As carona virus’ life at one place is
12 hrs and Janta curfew is for 14 hrs so the places or points of 
public areas where carona may have survived will not be touched for 14 
hrs and this will break the chain .",fake,sourya,0
"all family members has died infected by corona virus😧

my heart is just...😢i cannot say",fake,sourya,0
" Dolores Cahill claims in an interview on TheHighWire that there is already a preventive strategy and treatment for COVID-19 through “nutrition, vitamins and hydroxychloroquine”, therefore social distancing is unnecessary.",fake,Gautamshahi,0
_A video has been viewed hundreds of thousands of times in posts on Facebook Twitter and YouTube that claim it shows a freight train carrying essential commodities for those in COVID-19 lockdown in India._,fake,sourya,0
